"el_idx"	"x"	"y"
4169	1714.5	862.064
4170	1730.7	852.27
4171	1746.9	862.064
4172	1763.1	852.27
4173	1779.3	842.476
4174	1795.5	852.27
4175	1811.7	842.476
4176	1827.9	852.27
4177	1844.1	842.476
4178	1860.3	852.27
4179	1876.5	842.476
4180	1892.7	852.27
4181	1908.9	842.476
4182	175.5	852.27
4183	191.7	862.064
4184	207.9	852.27
4185	224.1	862.064
4186	240.3	852.27
4187	272.7	871.858
4188	288.9	881.652
4189	305.1	871.858
4190	321.3	862.064
4191	337.5	871.858
4192	353.7	862.064
4193	369.9	871.858
4194	386.1	862.064
4195	402.3	871.858
4196	418.5	862.064
4197	434.7	871.858
4198	450.9	862.064
4199	467.1	852.27
4200	483.3	862.064
4201	499.5	852.27
4202	515.7	862.064
4203	531.9	852.27
4204	564.3	871.858
4205	580.5	881.652
4206	596.7	871.858
4207	612.9	862.064
4208	629.1	871.858
4209	645.3	862.064
4210	661.5	871.858
4211	677.7	862.064
4212	693.9	871.858
4213	710.1	862.064
4214	726.3	871.858
4215	742.5	862.064
4216	758.7	852.27
4217	774.9	862.064
4218	791.1	852.27
4219	807.3	862.064
4220	823.5	852.27
4221	855.9	871.858
4222	872.1	881.652
4223	888.3	871.858
4224	904.5	862.064
4225	920.7	871.858
4226	936.9	862.064
4227	953.1	871.858
4228	969.3	862.064
4229	985.5	871.858
4230	1001.7	862.064
4231	1017.9	871.858
4232	1034.1	862.064
4233	1050.3	852.27
4234	1066.5	862.064
4235	1082.7	852.27
4236	1098.9	862.064
4237	1115.1	852.27
4238	1147.5	871.858
4239	1163.7	881.652
4240	1179.9	871.858
4241	1196.1	862.064
4242	1212.3	871.858
4243	1228.5	862.064
4244	1244.7	871.858
4245	1260.9	862.064
4246	1277.1	871.858
4247	1293.3	862.064
4248	1309.5	871.858
4249	1325.7	862.064
4250	1341.9	852.27
4251	1358.1	862.064
4252	1374.3	852.27
4253	1390.5	862.064
4254	1406.7	852.27
4255	1439.1	871.858
4256	1455.3	881.652
4257	1471.5	871.858
4258	1487.7	862.064
4259	1503.9	871.858
4260	1520.1	862.064
4261	1536.3	871.858
4262	1552.5	862.064
4263	1568.7	871.858
4264	1584.9	862.064
4265	1601.1	871.858
4266	1617.3	862.064
4267	1633.5	852.27
4268	1649.7	862.064
4269	1665.9	852.27
4270	1682.1	862.064
4271	1698.3	852.27
4272	1730.7	871.858
4273	1746.9	881.652
4274	1763.1	871.858
4275	1779.3	862.064
4276	1795.5	871.858
4277	1811.7	862.064
4278	1827.9	871.858
4279	1844.1	862.064
4280	1860.3	871.858
4281	1876.5	862.064
4282	1892.7	871.858
4283	1908.9	862.064
4284	175.5	871.858
4285	191.7	881.652
4286	207.9	871.858
4287	224.1	881.652
4288	240.3	871.858
4289	256.5	881.652
4290	288.9	901.24
4291	305.1	891.446
4292	321.3	881.652
4293	337.5	891.446
4294	353.7	881.652
4295	369.9	891.446
4296	386.1	881.652
4297	402.3	891.446
4298	418.5	881.652
4299	434.7	891.446
4300	450.9	881.652
4301	467.1	871.858
4302	483.3	881.652
4303	499.5	871.858
4304	515.7	881.652
4305	531.9	871.858
4306	548.1	881.652
4307	580.5	901.24
4308	596.7	891.446
4309	612.9	881.652
4310	629.1	891.446
4311	645.3	881.652
4312	661.5	891.446
4313	677.7	881.652
4314	693.9	891.446
4315	710.1	881.652
4316	726.3	891.446
4317	742.5	881.652
4318	758.7	871.858
4319	774.9	881.652
4320	791.1	871.858
4321	807.3	881.652
4322	823.5	871.858
4323	839.7	881.652
4324	872.1	901.24
4325	888.3	891.446
4326	904.5	881.652
4327	920.7	891.446
4328	936.9	881.652
4329	953.1	891.446
4330	969.3	881.652
4331	985.5	891.446
4332	1001.7	881.652
4333	1017.9	891.446
4334	1034.1	881.652
4335	1050.3	871.858
4336	1066.5	881.652
4337	1082.7	871.858
4338	1098.9	881.652
4339	1115.1	871.858
4340	1131.3	881.652
4341	1163.7	901.24
4342	1179.9	891.446
4343	1196.1	881.652
4344	1212.3	891.446
4345	1228.5	881.652
4346	1244.7	891.446
4347	1260.9	881.652
4348	1277.1	891.446
4349	1293.3	881.652
4350	1309.5	891.446
4351	1325.7	881.652
4352	1341.9	871.858
4353	1358.1	881.652
4354	1374.3	871.858
4355	1390.5	881.652
4356	1406.7	871.858
4357	1422.9	881.652
4358	1455.3	901.24
4359	1471.5	891.446
4360	1487.7	881.652
4361	1503.9	891.446
4362	1520.1	881.652
4363	1536.3	891.446
4364	1552.5	881.652
4365	1568.7	891.446
4366	1584.9	881.652
4367	1601.1	891.446
4368	1617.3	881.652
4369	1633.5	871.858
4370	1649.7	881.652
4371	1665.9	871.858
4372	1682.1	881.652
4373	1698.3	871.858
4374	1714.5	881.652
4375	1746.9	901.24
4376	1763.1	891.446
4377	1779.3	881.652
4378	1795.5	891.446
4379	1811.7	881.652
4380	1827.9	891.446
4381	1844.1	881.652
4382	1860.3	891.446
4383	1876.5	881.652
4384	1892.7	891.446
4385	1908.9	881.652
4386	175.5	891.446
4387	191.7	901.24
4388	207.9	891.446
4389	224.1	901.24
4390	240.3	891.446
4391	256.5	901.24
4392	272.7	891.446
4393	305.1	911.034
4394	321.3	901.24
4395	337.5	911.034
4396	353.7	901.24
4397	369.9	911.034
4398	386.1	901.24
4399	402.3	911.034
4400	418.5	901.24
4401	434.7	911.034
4402	450.9	901.24
4403	467.1	891.446
4404	483.3	901.24
4405	499.5	891.446
4406	515.7	901.24
4407	531.9	891.446
4408	548.1	901.24
4409	564.3	891.446
4410	596.7	911.034
4411	612.9	901.24
4412	629.1	911.034
4413	645.3	901.24
4414	661.5	911.034
4415	677.7	901.24
4416	693.9	911.034
4417	710.1	901.24
4418	726.3	911.034
4419	742.5	901.24
4420	758.7	891.446
4421	774.9	901.24
4422	791.1	891.446
4423	807.3	901.24
4424	823.5	891.446
4425	839.7	901.24
4426	855.9	891.446
4427	888.3	911.034
4428	904.5	901.24
4429	920.7	911.034
4430	936.9	901.24
4431	953.1	911.034
4432	969.3	901.24
4433	985.5	911.034
4434	1001.7	901.24
4435	1017.9	911.034
4436	1034.1	901.24
4437	1050.3	891.446
4438	1066.5	901.24
4439	1082.7	891.446
4440	1098.9	901.24
4441	1115.1	891.446
4442	1131.3	901.24
4443	1147.5	891.446
4444	1179.9	911.034
4445	1196.1	901.24
4446	1212.3	911.034
4447	1228.5	901.24
4448	1244.7	911.034
4449	1260.9	901.24
4450	1277.1	911.034
4451	1293.3	901.24
4452	1309.5	911.034
4453	1325.7	901.24
4454	1341.9	891.446
4455	1358.1	901.24
4456	1374.3	891.446
4457	1390.5	901.24
4458	1406.7	891.446
4459	1422.9	901.24
4460	1439.1	891.446
4461	1471.5	911.034
4462	1487.7	901.24
4463	1503.9	911.034
4464	1520.1	901.24
4465	1536.3	911.034
4466	1552.5	901.24
4467	1568.7	911.034
4468	1584.9	901.24
4469	1601.1	911.034
4470	1617.3	901.24
4471	1633.5	891.446
4472	1649.7	901.24
4473	1665.9	891.446
4474	1682.1	901.24
4475	1698.3	891.446
4476	1714.5	901.24
4477	1730.7	891.446
4478	1763.1	911.034
4479	1779.3	901.24
4480	1795.5	911.034
4481	1811.7	901.24
4482	1827.9	911.034
4483	1844.1	901.24
4484	1860.3	911.034
4485	1876.5	901.24
4486	1892.7	911.034
4487	1908.9	901.24
4488	175.5	911.034
4489	191.7	920.828
4490	207.9	911.034
4491	224.1	920.828
4492	240.3	911.034
4493	256.5	920.828
4494	272.7	911.034
4495	288.9	920.828
4496	321.3	920.828
4497	337.5	930.623
4498	353.7	920.828
4499	369.9	930.623
4500	386.1	920.828
4501	402.3	930.623
4502	418.5	920.828
4503	434.7	930.623
4504	450.9	920.828
4505	467.1	911.034
4506	483.3	920.828
4507	499.5	911.034
4508	515.7	920.828
4509	531.9	911.034
4510	548.1	920.828
4511	564.3	911.034
4512	580.5	920.828
4513	612.9	920.828
4514	629.1	930.623
4515	645.3	920.828
4516	661.5	930.623
4517	677.7	920.828
4518	693.9	930.623
4519	710.1	920.828
4520	726.3	930.623
4521	742.5	920.828
4522	758.7	911.034
4523	774.9	920.828
4524	791.1	911.034
4525	807.3	920.828
4526	823.5	911.034
4527	839.7	920.828
4528	855.9	911.034
4529	872.1	920.828
4530	904.5	920.828
4531	920.7	930.623
4532	936.9	920.828
4533	953.1	930.623
4534	969.3	920.828
4535	985.5	930.623
4536	1001.7	920.828
4537	1017.9	930.623
4538	1034.1	920.828
4539	1050.3	911.034
4540	1066.5	920.828
4541	1082.7	911.034
4542	1098.9	920.828
4543	1115.1	911.034
4544	1131.3	920.828
4545	1147.5	911.034
4546	1163.7	920.828
4547	1196.1	920.828
4548	1212.3	930.623
4549	1228.5	920.828
4550	1244.7	930.623
4551	1260.9	920.828
4552	1277.1	930.623
4553	1293.3	920.828
4554	1309.5	930.623
4555	1325.7	920.828
4556	1341.9	911.034
4557	1358.1	920.828
4558	1374.3	911.034
4559	1390.5	920.828
4560	1406.7	911.034
4561	1422.9	920.828
4562	1439.1	911.034
4563	1455.3	920.828
4564	1487.7	920.828
4565	1503.9	930.623
4566	1520.1	920.828
4567	1536.3	930.623
4568	1552.5	920.828
4569	1568.7	930.623
4570	1584.9	920.828
4571	1601.1	930.623
4572	1617.3	920.828
4573	1633.5	911.034
4574	1649.7	920.828
4575	1665.9	911.034
4576	1682.1	920.828
4577	1698.3	911.034
4578	1714.5	920.828
4579	1730.7	911.034
4580	1746.9	920.828
4581	1779.3	920.828
4582	1795.5	930.623
4583	1811.7	920.828
4584	1827.9	930.623
4585	1844.1	920.828
4586	1860.3	930.623
4587	1876.5	920.828
4588	1892.7	930.623
4589	1908.9	920.828
4590	175.5	930.623
4591	191.7	940.417
4592	207.9	930.623
4593	224.1	940.417
4594	240.3	930.623
4595	256.5	940.417
4596	272.7	930.623
4597	288.9	940.417
4598	305.1	930.623
4599	337.5	950.211
4600	353.7	940.417
4601	369.9	950.211
4602	386.1	940.417
4603	402.3	950.211
4604	418.5	940.417
4605	434.7	950.211
4606	450.9	940.417
4607	467.1	930.623
4608	483.3	940.417
4609	499.5	930.623
4610	515.7	940.417
4611	531.9	930.623
4612	548.1	940.417
4613	564.3	930.623
4614	580.5	940.417
4615	596.7	930.623
4616	629.1	950.211
4617	645.3	940.417
4618	661.5	950.211
4619	677.7	940.417
4620	693.9	950.211
4621	710.1	940.417
4622	726.3	950.211
4623	742.5	940.417
4624	758.7	930.623
4625	774.9	940.417
4626	791.1	930.623
4627	807.3	940.417
4628	823.5	930.623
4629	839.7	940.417
4630	855.9	930.623
4631	872.1	940.417
4632	888.3	930.623
4633	920.7	950.211
4634	936.9	940.417
4635	953.1	950.211
4636	969.3	940.417
4637	985.5	950.211
4638	1001.7	940.417
4639	1017.9	950.211
4640	1034.1	940.417
4641	1050.3	930.623
4642	1066.5	940.417
4643	1082.7	930.623
4644	1098.9	940.417
4645	1115.1	930.623
4646	1131.3	940.417
4647	1147.5	930.623
4648	1163.7	940.417
4649	1179.9	930.623
4650	1212.3	950.211
4651	1228.5	940.417
4652	1244.7	950.211
4653	1260.9	940.417
4654	1277.1	950.211
4655	1293.3	940.417
4656	1309.5	950.211
4657	1325.7	940.417
4658	1341.9	930.623
4659	1358.1	940.417
4660	1374.3	930.623
4661	1390.5	940.417
4662	1406.7	930.623
4663	1422.9	940.417
4664	1439.1	930.623
4665	1455.3	940.417
4666	1471.5	930.623
4667	1503.9	950.211
4668	1520.1	940.417
4669	1536.3	950.211
4670	1552.5	940.417
4671	1568.7	950.211
4672	1584.9	940.417
4673	1601.1	950.211
4674	1617.3	940.417
4675	1633.5	930.623
4676	1649.7	940.417
4677	1665.9	930.623
4678	1682.1	940.417
4679	1698.3	930.623
4680	1714.5	940.417
4681	1730.7	930.623
4682	1746.9	940.417
4683	1763.1	930.623
4684	1795.5	950.211
4685	1811.7	940.417
4686	1827.9	950.211
4687	1844.1	940.417
4688	1860.3	950.211
4689	1876.5	940.417
4690	1892.7	950.211
4691	1908.9	940.417
4692	175.5	950.211
4693	191.7	960.005
4694	207.9	950.211
4695	224.1	960.005
4696	240.3	950.211
4697	256.5	960.005
4698	272.7	950.211
4699	288.9	960.005
4700	305.1	950.211
4701	321.3	940.417
4702	353.7	960.005
4703	369.9	969.799
4704	386.1	960.005
4705	402.3	969.799
4706	418.5	960.005
4707	434.7	969.799
4708	450.9	960.005
4709	467.1	950.211
4710	483.3	960.005
4711	499.5	950.211
4712	515.7	960.005
4713	531.9	950.211
4714	548.1	960.005
4715	564.3	950.211
4716	580.5	960.005
4717	596.7	950.211
4718	612.9	940.417
4719	645.3	960.005
4720	661.5	969.799
4721	677.7	960.005
4722	693.9	969.799
4723	710.1	960.005
4724	726.3	969.799
4725	742.5	960.005
4726	758.7	950.211
4727	774.9	960.005
4728	791.1	950.211
4729	807.3	960.005
4730	823.5	950.211
4731	839.7	960.005
4732	855.9	950.211
4733	872.1	960.005
4734	888.3	950.211
4735	904.5	940.417
4736	936.9	960.005
4737	953.1	969.799
4738	969.3	960.005
4739	985.5	969.799
4740	1001.7	960.005
4741	1017.9	969.799
4742	1034.1	960.005
4743	1050.3	950.211
4744	1066.5	960.005
4745	1082.7	950.211
4746	1098.9	960.005
4747	1115.1	950.211
4748	1131.3	960.005
4749	1147.5	950.211
4750	1163.7	960.005
4751	1179.9	950.211
4752	1196.1	940.417
4753	1228.5	960.005
4754	1244.7	969.799
4755	1260.9	960.005
4756	1277.1	969.799
4757	1293.3	960.005
4758	1309.5	969.799
4759	1325.7	960.005
4760	1341.9	950.211
4761	1358.1	960.005
4762	1374.3	950.211
4763	1390.5	960.005
4764	1406.7	950.211
4765	1422.9	960.005
4766	1439.1	950.211
4767	1455.3	960.005
4768	1471.5	950.211
4769	1487.7	940.417
4770	1520.1	960.005
4771	1536.3	969.799
4772	1552.5	960.005
4773	1568.7	969.799
4774	1584.9	960.005
4775	1601.1	969.799
4776	1617.3	960.005
4777	1633.5	950.211
4778	1649.7	960.005
4779	1665.9	950.211
4780	1682.1	960.005
4781	1698.3	950.211
4782	1714.5	960.005
4783	1730.7	950.211
4784	1746.9	960.005
4785	1763.1	950.211
4786	1779.3	940.417
4787	1811.7	960.005
4788	1827.9	969.799
4789	1844.1	960.005
4790	1860.3	969.799
4791	1876.5	960.005
4792	1892.7	969.799
4793	1908.9	960.005
4794	175.5	969.799
4795	191.7	979.593
4796	207.9	969.799
4797	224.1	979.593
4798	240.3	969.799
4799	256.5	979.593
4800	272.7	969.799
4801	288.9	979.593
4802	305.1	969.799
4803	321.3	960.005
4804	337.5	969.799
4805	369.9	989.387
4806	386.1	979.593
4807	402.3	989.387
4808	418.5	979.593
4809	434.7	989.387
4810	450.9	979.593
4811	467.1	969.799
4812	483.3	979.593
4813	499.5	969.799
4814	515.7	979.593
4815	531.9	969.799
4816	548.1	979.593
4817	564.3	969.799
4818	580.5	979.593
4819	596.7	969.799
4820	612.9	960.005
4821	629.1	969.799
4822	661.5	989.387
4823	677.7	979.593
4824	693.9	989.387
4825	710.1	979.593
4826	726.3	989.387
4827	742.5	979.593
4828	758.7	969.799
4829	774.9	979.593
4830	791.1	969.799
4831	807.3	979.593
4832	823.5	969.799
4833	839.7	979.593
4834	855.9	969.799
4835	872.1	979.593
4836	888.3	969.799
4837	904.5	960.005
4838	920.7	969.799
4839	953.1	989.387
4840	969.3	979.593
4841	985.5	989.387
4842	1001.7	979.593
4843	1017.9	989.387
4844	1034.1	979.593
4845	1050.3	969.799
4846	1066.5	979.593
4847	1082.7	969.799
4848	1098.9	979.593
4849	1115.1	969.799
4850	1131.3	979.593
4851	1147.5	969.799
4852	1163.7	979.593
4853	1179.9	969.799
4854	1196.1	960.005
4855	1212.3	969.799
4856	1244.7	989.387
4857	1260.9	979.593
4858	1277.1	989.387
4859	1293.3	979.593
4860	1309.5	989.387
4861	1325.7	979.593
4862	1341.9	969.799
4863	1358.1	979.593
4864	1374.3	969.799
4865	1390.5	979.593
4866	1406.7	969.799
4867	1422.9	979.593
4868	1439.1	969.799
4869	1455.3	979.593
4870	1471.5	969.799
4871	1487.7	960.005
4872	1503.9	969.799
4873	1536.3	989.387
4874	1552.5	979.593
4875	1568.7	989.387
4876	1584.9	979.593
4877	1601.1	989.387
4878	1617.3	979.593
4879	1633.5	969.799
4880	1649.7	979.593
4881	1665.9	969.799
4882	1682.1	979.593
4883	1698.3	969.799
4884	1714.5	979.593
4885	1730.7	969.799
4886	1746.9	979.593
4887	1763.1	969.799
4888	1779.3	960.005
4889	1795.5	969.799
4890	1827.9	989.387
4891	1844.1	979.593
4892	1860.3	989.387
4893	1876.5	979.593
4894	1892.7	989.387
4895	1908.9	979.593
4896	175.5	989.387
4897	191.7	999.181
4898	207.9	989.387
4899	224.1	999.181
4900	240.3	989.387
4901	256.5	999.181
4902	272.7	989.387
4903	288.9	999.181
4904	305.1	989.387
4905	321.3	979.593
4906	337.5	989.387
4907	353.7	979.593
4908	386.1	999.181
4909	402.3	1008.976
4910	418.5	999.181
4911	434.7	1008.976
4912	450.9	999.181
4913	467.1	989.387
4914	483.3	999.181
4915	499.5	989.387
4916	515.7	999.181
4917	531.9	989.387
4918	548.1	999.181
4919	564.3	989.387
4920	580.5	999.181
4921	596.7	989.387
4922	612.9	979.593
4923	629.1	989.387
4924	645.3	979.593
4925	677.7	999.181
4926	693.9	1008.976
4927	710.1	999.181
4928	726.3	1008.976
4929	742.5	999.181
4930	758.7	989.387
4931	774.9	999.181
4932	791.1	989.387
4933	807.3	999.181
4934	823.5	989.387
4935	839.7	999.181
4936	855.9	989.387
4937	872.1	999.181
4938	888.3	989.387
4939	904.5	979.593
4940	920.7	989.387
4941	936.9	979.593
4942	969.3	999.181
4943	985.5	1008.976
4944	1001.7	999.181
4945	1017.9	1008.976
4946	1034.1	999.181
4947	1050.3	989.387
4948	1066.5	999.181
4949	1082.7	989.387
4950	1098.9	999.181
4951	1115.1	989.387
4952	1131.3	999.181
4953	1147.5	989.387
4954	1163.7	999.181
4955	1179.9	989.387
4956	1196.1	979.593
4957	1212.3	989.387
4958	1228.5	979.593
4959	1260.9	999.181
4960	1277.1	1008.976
4961	1293.3	999.181
4962	1309.5	1008.976
4963	1325.7	999.181
4964	1341.9	989.387
4965	1358.1	999.181
4966	1374.3	989.387
4967	1390.5	999.181
4968	1406.7	989.387
4969	1422.9	999.181
4970	1439.1	989.387
4971	1455.3	999.181
4972	1471.5	989.387
4973	1487.7	979.593
4974	1503.9	989.387
4975	1520.1	979.593
4976	1552.5	999.181
4977	1568.7	1008.976
4978	1584.9	999.181
4979	1601.1	1008.976
4980	1617.3	999.181
4981	1633.5	989.387
4982	1649.7	999.181
4983	1665.9	989.387
4984	1682.1	999.181
4985	1698.3	989.387
4986	1714.5	999.181
4987	1730.7	989.387
4988	1746.9	999.181
4989	1763.1	989.387
4990	1779.3	979.593
4991	1795.5	989.387
4992	1811.7	979.593
4993	1844.1	999.181
4994	1860.3	1008.976
4995	1876.5	999.181
4996	1892.7	1008.976
4997	1908.9	999.181
4998	175.5	1008.976
4999	191.7	1018.77
5000	207.9	1008.976
5001	224.1	1018.77
5002	240.3	1008.976
5003	256.5	1018.77
5004	272.7	1008.976
5005	288.9	1018.77
5006	305.1	1008.976
5007	321.3	999.181
5008	337.5	1008.976
5009	353.7	999.181
5010	369.9	1008.976
5011	402.3	1028.564
5012	418.5	1018.77
5013	434.7	1028.564
5014	450.9	1018.77
5015	467.1	1008.976
5016	483.3	1018.77
5017	499.5	1008.976
5018	515.7	1018.77
5019	531.9	1008.976
5020	548.1	1018.77
5021	564.3	1008.976
5022	580.5	1018.77
5023	596.7	1008.976
5024	612.9	999.181
5025	629.1	1008.976
5026	645.3	999.181
5027	661.5	1008.976
5028	693.9	1028.564
5029	710.1	1018.77
5030	726.3	1028.564
5031	742.5	1018.77
5032	758.7	1008.976
5033	774.9	1018.77
5034	791.1	1008.976
5035	807.3	1018.77
5036	823.5	1008.976
5037	839.7	1018.77
5038	855.9	1008.976
5039	872.1	1018.77
5040	888.3	1008.976
5041	904.5	999.181
5042	920.7	1008.976
5043	936.9	999.181
5044	953.1	1008.976
5045	985.5	1028.564
5046	1001.7	1018.77
5047	1017.9	1028.564
5048	1034.1	1018.77
5049	1050.3	1008.976
5050	1066.5	1018.77
5051	1082.7	1008.976
5052	1098.9	1018.77
5053	1115.1	1008.976
5054	1131.3	1018.77
5055	1147.5	1008.976
5056	1163.7	1018.77
5057	1179.9	1008.976
5058	1196.1	999.181
5059	1212.3	1008.976
5060	1228.5	999.181
5061	1244.7	1008.976
5062	1277.1	1028.564
5063	1293.3	1018.77
5064	1309.5	1028.564
5065	1325.7	1018.77
5066	1341.9	1008.976
5067	1358.1	1018.77
5068	1374.3	1008.976
5069	1390.5	1018.77
5070	1406.7	1008.976
5071	1422.9	1018.77
5072	1439.1	1008.976
5073	1455.3	1018.77
5074	1471.5	1008.976
5075	1487.7	999.181
5076	1503.9	1008.976
5077	1520.1	999.181
5078	1536.3	1008.976
5079	1568.7	1028.564
5080	1584.9	1018.77
5081	1601.1	1028.564
5082	1617.3	1018.77
5083	1633.5	1008.976
5084	1649.7	1018.77
5085	1665.9	1008.976
5086	1682.1	1018.77
5087	1698.3	1008.976
5088	1714.5	1018.77
5089	1730.7	1008.976
5090	1746.9	1018.77
5091	1763.1	1008.976
5092	1779.3	999.181
5093	1795.5	1008.976
5094	1811.7	999.181
5095	1827.9	1008.976
5096	1860.3	1028.564
5097	1876.5	1018.77
5098	1892.7	1028.564
5099	1908.9	1018.77
5100	175.5	1028.564
5101	191.7	1038.358
5102	207.9	1028.564
5103	224.1	1038.358
5104	240.3	1028.564
5105	256.5	1038.358
5106	272.7	1028.564
5107	288.9	1038.358
5108	305.1	1028.564
5109	321.3	1018.77
5110	337.5	1028.564
5111	353.7	1018.77
5112	369.9	1028.564
5113	386.1	1018.77
5114	418.5	1038.358
5115	434.7	1048.152
5116	450.9	1038.358
5117	467.1	1028.564
5118	483.3	1038.358
5119	499.5	1028.564
5120	515.7	1038.358
5121	531.9	1028.564
5122	548.1	1038.358
5123	564.3	1028.564
5124	580.5	1038.358
5125	596.7	1028.564
5126	612.9	1018.77
5127	629.1	1028.564
5128	645.3	1018.77
5129	661.5	1028.564
5130	677.7	1018.77
5131	710.1	1038.358
5132	726.3	1048.152
5133	742.5	1038.358
5134	758.7	1028.564
5135	774.9	1038.358
5136	791.1	1028.564
5137	807.3	1038.358
5138	823.5	1028.564
5139	839.7	1038.358
5140	855.9	1028.564
5141	872.1	1038.358
5142	888.3	1028.564
5143	904.5	1018.77
5144	920.7	1028.564
5145	936.9	1018.77
5146	953.1	1028.564
5147	969.3	1018.77
5148	1001.7	1038.358
5149	1017.9	1048.152
5150	1034.1	1038.358
5151	1050.3	1028.564
5152	1066.5	1038.358
5153	1082.7	1028.564
5154	1098.9	1038.358
5155	1115.1	1028.564
5156	1131.3	1038.358
5157	1147.5	1028.564
5158	1163.7	1038.358
5159	1179.9	1028.564
5160	1196.1	1018.77
5161	1212.3	1028.564
5162	1228.5	1018.77
5163	1244.7	1028.564
5164	1260.9	1018.77
5165	1293.3	1038.358
5166	1309.5	1048.152
5167	1325.7	1038.358
5168	1341.9	1028.564
5169	1358.1	1038.358
5170	1374.3	1028.564
5171	1390.5	1038.358
5172	1406.7	1028.564
5173	1422.9	1038.358
5174	1439.1	1028.564
5175	1455.3	1038.358
5176	1471.5	1028.564
5177	1487.7	1018.77
5178	1503.9	1028.564
5179	1520.1	1018.77
5180	1536.3	1028.564
5181	1552.5	1018.77
5182	1584.9	1038.358
5183	1601.1	1048.152
5184	1617.3	1038.358
5185	1633.5	1028.564
5186	1649.7	1038.358
5187	1665.9	1028.564
5188	1682.1	1038.358
5189	1698.3	1028.564
5190	1714.5	1038.358
5191	1730.7	1028.564
5192	1746.9	1038.358
5193	1763.1	1028.564
5194	1779.3	1018.77
5195	1795.5	1028.564
5196	1811.7	1018.77
5197	1827.9	1028.564
5198	1844.1	1018.77
5199	1876.5	1038.358
5200	1892.7	1048.152
5201	1908.9	1038.358
5202	175.5	1048.152
5203	191.7	1057.946
5204	207.9	1048.152
5205	224.1	1057.946
5206	240.3	1048.152
5207	256.5	1057.946
5208	272.7	1048.152
5209	288.9	1057.946
5210	305.1	1048.152
5211	321.3	1038.358
5212	337.5	1048.152
5213	353.7	1038.358
5214	369.9	1048.152
5215	386.1	1038.358
5216	402.3	1048.152
5217	434.7	1067.74
5218	450.9	1057.946
5219	467.1	1048.152
5220	483.3	1057.946
5221	499.5	1048.152
5222	515.7	1057.946
5223	531.9	1048.152
5224	548.1	1057.946
5225	564.3	1048.152
5226	580.5	1057.946
5227	596.7	1048.152
5228	612.9	1038.358
5229	629.1	1048.152
5230	645.3	1038.358
5231	661.5	1048.152
5232	677.7	1038.358
5233	693.9	1048.152
5234	726.3	1067.74
5235	742.5	1057.946
5236	758.7	1048.152
5237	774.9	1057.946
5238	791.1	1048.152
5239	807.3	1057.946
5240	823.5	1048.152
5241	839.7	1057.946
5242	855.9	1048.152
5243	872.1	1057.946
5244	888.3	1048.152
5245	904.5	1038.358
5246	920.7	1048.152
5247	936.9	1038.358
5248	953.1	1048.152
5249	969.3	1038.358
5250	985.5	1048.152
5251	1017.9	1067.74
5252	1034.1	1057.946
5253	1050.3	1048.152
5254	1066.5	1057.946
5255	1082.7	1048.152
5256	1098.9	1057.946
5257	1115.1	1048.152
5258	1131.3	1057.946
5259	1147.5	1048.152
5260	1163.7	1057.946
5261	1179.9	1048.152
